"HGNC.symbol","GSM3440208","GSM3440209","GSM3440210","GSM3440211","GSM3440212","GSM3440213","GSM3440215","GSM3440216","GSM3440218","GSM3440219","GSM3440220","GSM3440221","GSM3440225"
"SHISA2",3.483,3.73799,2.91683,3.22041,3.6535,3.32381,3.89772,3.49308,3.69118,3.58113,4.0497,3.45931,3.68132
"SHISA4",6.70384,6.17414,4.90817,5.67649,5.45717,5.70017,5.68384,5.94514,5.96893,6.03562,6.04934,5.63942,6.77319
"SHISA7",5.05314,5.76186,4.81199,5.10345,5.34978,5.1239,5.04594,4.85503,4.97773,5.33934,5.07832,4.9759,5.26303
"SHISA8",4.47248,5.26829,4.74589,4.80955,4.33414,4.83398,4.87123,4.78126,4.63785,4.60672,4.53949,4.8893,4.89916
"SHOC1",3.84096,3.44788,3.17195,3.48438,3.70942,3.00756,3.40358,3.8071,3.55003,3.72604,3.29715,3.46752,3.70741
"SHOC2",8.34518,8.3421,8.31403,8.20535,8.53185,8.18592,8.61718,8.28647,8.12436,8.12913,8.22257,8.28355,8.32628
"SIGMAR1",6.48188,6.42305,6.36585,6.72402,5.95957,6.44546,6.34333,6.43145,6.79825,6.52318,6.96015,6.39605,6.27885
"SIK2",6.99842,7.08771,6.96578,7.15257,6.80824,6.86565,6.86413,7.05742,6.96398,6.77462,6.86696,6.84016,6.71494
"SIM2",4.21856,4.40665,3.84814,4.28781,4.22347,4.22917,4.26561,4.19361,4.37525,4.04203,4.34182,4.27206,4.08226
"SIPA1L2",6.21647,5.60356,5.23919,5.73646,6.49878,5.48747,5.85817,5.58634,4.90832,5.88285,6.41239,5.66961,5.91604
"SIRT6",5.79431,5.89981,5.2901,5.83617,5.75279,5.63126,5.693,5.71106,5.87959,5.86725,5.87453,5.59291,5.91545
"SIVA1",5.34943,5.07722,5.25115,5.03323,5.07804,5.25746,5.11852,5.24673,5.11046,5.23822,5.24706,5.11451,5.33646
"SIX5",4.39067,4.61297,4.12449,4.16021,4.59784,4.52677,4.35187,4.34264,4.40332,4.75928,4.08761,4.14176,4.56247
"SLAIN2",8.95061,9.27437,9.23803,9.37812,8.9572,9.09893,9.15539,9.2737,9.12603,9.0796,9.1564,9.08187,9.05147
"SLC10A1",4.0851,4.26526,3.91362,3.80504,4.00517,4.07029,4.02736,4.08089,3.76502,4.07363,4.08753,4.1468,4.01721
"SLC10A3",6.68646,6.65428,6.19909,6.57491,6.36009,6.61782,6.33845,6.70857,6.5542,6.73232,6.91607,6.72328,6.53905
"SLC10A4",1.9489,2.86322,1.86786,2.3897,2.12171,2.23607,2.23455,2.09882,2.01242,2.2591,2.13691,1.78039,2.56057
"SLC13A3",3.77698,3.76289,3.78579,3.84957,3.76774,3.76735,3.72065,3.23103,3.61414,3.62791,3.91855,4.01015,3.72229
"SLC15A3",6.89042,5.98412,5.64682,5.82587,6.30269,6.03982,6.48526,6.57548,6.37048,6.41854,6.60621,6.53867,6.5072
"SLC15A4",7.80216,7.40166,6.73361,6.88686,7.54564,7.06511,7.65956,7.61244,7.26999,7.49916,7.74844,7.27008,7.51862
"SLC16A10",4.72766,4.46386,5.70621,4.28569,4.65888,4.76988,4.65116,4.95563,4.60694,5.08849,4.95406,5.12169,4.57396
"SLC16A2",3.76559,4.02782,3.46801,4.28558,3.86836,4.20708,4.15732,3.69396,3.95358,3.97309,3.72289,4.05054,4.16844
"SLC17A7",4.17515,4.18728,3.81745,4.55616,4.33882,4.32228,4.44728,4.27833,4.3054,4.1534,4.4248,3.98218,4.60753
"SLC19A2",5.02716,4.89774,5.00021,4.52514,4.63344,4.58705,4.93745,4.38984,4.72432,4.47444,4.77631,4.6881,4.80068
"SLC1A4",5.24309,5.19423,5.07454,5.28233,5.16673,5.40868,5.02167,5.39478,5.27517,5.17624,5.10698,5.10114,5.27322
"SLC1A5",7.38781,7.49852,6.46208,7.50534,7.41454,7.18195,6.11522,6.85145,6.90093,6.94467,7.06359,6.71862,6.88468
"SLC1A6",4.06481,4.60596,3.67258,4.25948,4.46791,4.41559,4.21485,4.37932,4.1408,4.25677,4.03173,4.15113,4.34227
"SLC24A1",4.27506,3.96295,4.08578,4.00573,3.81174,4.37503,3.99966,3.94663,4.45991,4.00455,4.00512,4.03168,3.97213
"SLC24A3",4.40429,4.31722,4.22552,4.40874,4.35596,4.14179,4.10741,3.94477,4.29472,4.23177,4.40443,4.09837,3.99156
"SLC25A15P3",3.591715,3.4655,3.88543,3.512025,3.964415,3.79921,3.362095,3.77467,3.42601,3.31321,3.932075,3.431885,3.35116
"SLC25A25",4.56954,3.99918,4.67839,4.74081,4.60576,4.63185,4.72064,4.59488,4.64075,4.50591,4.49295,4.85773,4.53049
"SLC25A25-AS1",5.13529,5.10658,5.5375,5.14231,5.0391,5.14531,4.87061,5.07839,5.38048,5.21399,5.02215,5.2244,4.99426
"SLC25A26",5.34502,5.56701,5.8641,5.38773,5.56468,5.46963,5.18135,5.5792,5.43575,5.39459,5.46359,5.44861,5.44148
"SLC25A35",5.01124,4.90317,5.12028,4.56352,4.60627,4.87787,4.44384,4.69028,5.15947,4.86909,4.95361,4.46646,4.85333
"SLC25A4",4.02034,3.87761,4.46701,4.21357,3.647,4.5064,3.59218,4.26234,4.27589,3.96247,4.17313,4.05922,4.06947
"SLC25A53",5.20833,5.13719,5.10778,5.19408,5.10397,5.38083,5.15119,5.22899,5.45019,5.2268,5.27802,5.18311,5.28767
"SLC26A2",4.91343,4.24269,4.9949,4.665,4.62511,4.71855,4.43089,4.75458,4.77128,4.60741,4.6685,4.60007,4.70887
"SLC27A2",4.08691,3.63529,3.3012,3.04265,3.45183,3.59644,3.61661,3.11364,3.29798,3.61099,4.28469,3.17522,3.65838
"SLC2A9",4.80724,4.26756,4.45273,4.66023,4.58021,4.6191,4.72831,5.1005,4.71876,4.55525,4.95189,4.60811,4.3674
"SLC30A8",2.18444,2.53539,2.7162,2.71109,2.52793,2.63486,2.20257,2.53946,2.68803,2.47169,2.23895,2.52102,2.55492
"SLC35A3",5.60056,5.92014,6.4098,6.04396,5.76585,5.72825,5.81475,5.98671,5.848,5.80326,5.75826,5.86081,5.68816
"SLC35A5",6.30227,6.34656,6.77868,6.06337,6.58261,6.30103,6.64753,6.45551,6.23477,6.20208,6.43264,6.27831,6.43725
"SLC35B2",5.66487,5.32777,5.45574,5.29894,5.34566,5.63245,5.38537,5.73979,5.6486,5.49402,5.53857,5.62953,5.44668
"SLC35C1",5.30353,5.23717,5.28077,5.47251,5.24908,5.47613,5.29372,5.48496,5.57203,5.54368,5.57201,5.30636,5.46049
"SLC35D1",5.33301,5.26789,6.09108,5.30262,5.25127,5.34608,5.02998,5.44741,5.03419,5.2197,5.18535,5.44291,5.00727
"SLC35D3",4.15376,4.508,4.17637,4.57043,4.48302,4.58822,4.4355,4.38661,4.50085,4.43325,4.46262,4.33215,4.61794
"SLC35F3",4.44602,4.59282,4.24369,4.73008,4.69856,4.70147,4.62229,4.89875,4.66736,4.59523,4.68871,4.77018,4.66865
"SLC35G1",4.98573,5.14957,5.26601,5.24509,5.00399,5.39783,5.05419,5.02094,5.02283,4.98121,4.79918,5.17383,4.81853
"SLC38A11",3.82613,3.730495,4.47332,4.731225,3.739425,3.97459,3.8565,3.58345,4.02716,3.94119,3.636865,3.808755,3.49519
"SLC39A1",4.95798,4.84911,4.39937,4.19836,4.53025,4.64223,4.90828,5.06617,4.73921,4.58867,4.72274,4.59291,4.66084
"SLC39A5",3.82073,4.28262,3.86998,4.05711,3.64641,3.98949,4.03861,4.24562,4.22167,4.31877,4.02925,3.91521,4.40256
"SLC41A3",4.34936,4.05498,4.2919,4.3762,4.00406,4.34306,4.1053,4.14331,4.39212,3.80389,4.20562,4.34948,4.39295
"SLC43A1",5.99064,6.13758,5.88215,6.0196,5.90303,6.10891,5.78747,6.02545,6.07634,6.14317,5.68819,6.24325,6.05951
"SLC44A2",9.88809,9.4651,8.88198,9.22093,9.37248,9.37734,9.73445,9.60476,9.64183,9.58668,9.67554,9.56363,9.70876
"SLC45A4",7.94197,7.48446,6.57298,6.67388,7.54888,6.95812,8.03171,7.68719,7.46654,7.63495,7.89598,7.12569,7.76163
"SLC4A3",4.71451,5.01738,4.36153,5.08412,5.01135,4.85862,4.64404,4.60263,4.76611,4.98011,4.78956,5.08855,5.00395
"SLC5A7",2.58907,2.9834,2.38695,2.63008,2.7967,2.75194,3.01861,2.27566,2.76172,2.68294,2.65298,2.58304,2.40127
"SLC66A2",6.11163,6.03024,5.66331,6.07913,5.97646,5.7478,5.78905,5.85168,6.0134,5.92801,6.15904,5.86776,5.99014
"SLC6A15",2.10501,2.33549,1.99392,2.0081,1.99361,1.92579,2.11631,2.33648,2.18804,1.97141,2.35267,1.90615,2.03164
"SLC7A9",3.40157,3.72292,3.41858,3.32406,3.27747,3.76465,3.40584,3.36778,3.27446,3.48379,3.8,3.58744,3.55929
"SLC8A3",3.65097,3.4199,3.64617,4.17579,3.88189,3.91755,3.87235,3.87768,3.78226,3.8371,3.86121,3.52954,3.92645
"SLC9A8",7.81257,7.72157,7.20783,7.19292,7.6675,7.30528,7.95451,7.46053,7.53883,7.61154,8.03952,7.83282,7.69804
"SLC9A9",5.91949,5.78299,6.27485,6.01296,5.91101,6.16349,5.92852,6.16733,5.91404,5.65705,6.04324,5.8191,5.87111
"SLC9A9-AS1",1.45536,2.16408,1.82835,1.54566,1.81261,1.58713,1.91455,2.16225,1.95095,2.35863,1.75978,1.78203,1.5842
"SLC9A9-AS2",4.28362,4.15263,4.18259,3.81707,3.48402,4.19789,3.82177,4.99956,3.51204,3.97617,4.28715,3.9637,3.93382
"SLC9C1",2.68978,2.88487,2.5401,2.55177,2.46255,2.63326,2.83805,2.50023,2.51171,2.6303,2.44272,2.59224,2.71949
"SLIRP",4.70584,4.83717,5.27949,4.761,4.66604,5.12622,4.59497,4.90129,4.69815,4.65859,4.77106,4.94381,4.82779
"SLITRK5",2.927115,3.31718,2.779675,2.956665,2.68275,2.644775,3.219545,2.997065,2.9045,2.8425,2.89102,2.990605,2.93487
"SLITRK6",1.93954,1.95433,1.8123,2.21325,1.85374,1.88196,1.77603,1.95202,2.0488,1.8891,2.04394,1.79577,2.11094
"SLPI",8.05447,6.57787,4.6526,5.38818,7.01904,5.32391,5.8693,6.56739,5.95601,6.53524,6.28454,5.73709,5.80844
"SLX1B",6.97533,6.49252,6.51834,6.79173,6.8846,6.50721,6.85973,7.19766,6.97818,6.834,6.885,6.86136,6.65308
"SLX1B-SULT1A4",6.946235,6.46564,6.493095,6.747315,6.821365,6.48735,6.83115,7.195265,6.95899,6.818935,6.85809,6.82713,6.603945
"SMAD6",2.83859,2.55466,2.67644,2.95146,2.51517,2.65201,2.68559,2.85289,2.67278,2.8957,2.67453,2.26881,2.5216
"SMARCC2",7.37917,7.2773,7.6041,7.37423,7.2348,7.5036,7.38816,7.56553,7.51678,7.4124,7.43119,7.44899,7.3754
"SMC1B",2.42355,2.45711,2.16935,2.19794,2.25628,2.49252,1.98356,2.06837,2.31395,2.18727,2.55719,1.99916,2.30576
"SMC2",4.51347,4.57349,5.20421,4.90384,4.8182,5.07047,4.60499,4.7639,4.17214,4.56507,4.54325,4.53397,4.04844
"SMC3",7.27081,7.44663,8.08786,7.48947,7.24243,7.48722,7.39357,7.26465,7.24603,6.92591,7.05611,7.13418,6.96494
"SMCHD1",10.3605,10.3398,10.0865,10.0427,10.4704,10.167,10.9173,10.3931,10.3319,10.296,10.3692,10.2937,10.514
"SMG1P2",9.964784,10.022984,10.421404,10.140186,10.10681,10.18056,9.83103,9.996088,10.135992,10.034104,9.67054,10.112638,9.949786
"SMG1P6",9.3122525,9.6100025,9.9587825,9.6200775,9.6352875,9.6827625,9.3640875,9.519125,9.5438925,9.458745,9.15326,9.62275,9.3283575
"SMG1P7",6.72715,7.057525,7.49917,6.8757,7.0271725,7.006855,6.6645775,6.99211,6.8821375,6.875485,6.3970675,6.8881575,6.579665
"SMG9",6.46372,6.00011,6.27298,6.35868,6.09388,6.33125,6.18977,6.44344,6.51716,6.49972,6.41109,6.27027,6.17204
"SMIM19",4.78217,4.7736,5.22369,4.59004,4.39181,4.90661,4.64827,4.85293,4.63842,4.85154,4.82354,5.08962,4.60329
"SMIM26",4.60516,4.58872,5.12885,4.06482,4.54441,4.76683,4.2807,4.82891,4.26132,4.24514,4.33834,4.24041,4.64474
"SMIM3",4.54652,4.40241,3.99692,4.10951,4.02742,4.23302,4.27717,4.16041,4.50718,4.27087,4.11826,4.2083,4.27732
"SMIM35",3.66003,4.34005,4.02165,4.55861,3.92556,3.99284,4.07794,4.19695,4.24958,3.76544,4.17905,3.78888,3.79402
"SMOC1",3.77214,3.76162,3.33676,3.77532,3.29364,3.69604,4.05971,3.60862,3.77567,3.89083,3.40016,3.7605,4.08827
"SMOC2",3.27482,3.45688,3.30006,3.42576,3.68423,3.46596,3.66981,3.25831,3.48735,3.68618,3.54562,3.49994,3.81133
"SMPD5",4.30718,4.39754,4.05704,4.44602,4.38069,4.46834,4.58706,4.14102,4.80974,4.48857,4.44446,4.36849,4.46142
"SMTNL1",4.23518,4.70422,4.26512,4.57723,4.47542,4.45049,4.84928,4.04078,4.74872,4.39354,4.25575,4.35344,4.652
"SNAP23",9.74628,9.95136,9.65524,9.66474,9.78752,9.59487,10.0266,9.83289,9.65405,9.68721,9.77996,9.71289,9.71479
"SNAPC4",4.7681,4.6551,4.60076,4.57365,4.80902,4.78222,4.94897,4.74131,4.70399,4.79288,4.55546,4.64511,4.54663
"SNAPIN",5.35501,5.33453,5.29728,5.46292,5.24491,5.23732,5.36126,5.64182,5.50894,5.27622,5.29163,5.50444,5.06269
"SND1",6.45637666666667,6.19657,6.4972,6.39234,6.29752,6.41253666666667,6.33099,6.33151666666667,6.41636666666667,6.27374666666667,6.37363,6.46100333333333,6.25800666666667
"SND1-IT1",6.32201,5.99303,6.6403,6.20805,6.28852,6.23617,6.09278,6.18086,6.19061,6.14809,6.28694,6.35293,5.88952
"SNHG1",5.87189444444444,5.72769,6.66888444444444,5.55212,5.39251666666667,5.61207888888889,4.98042333333333,5.62967555555556,5.48888,5.72025333333333,5.08733666666667,6.02309333333333,5.68820111111111
"SNHG27",1.60188,1.63599,1.20235,1.29991,1.03332,1.65236,1.2313,1.84967,1.64021,1.60783,1.54746,1.26737,2.21196
"SNHG29",4.31614,4.147625,4.61858,3.9175575,3.8663225,4.1617525,3.933225,4.12586,3.9061675,3.81085,4.0474675,3.9243025,3.8117975
"SNHG3",5.54309,5.45609,5.84886,5.19433,5.16528,5.53598,5.4514,5.71969,5.50757,5.5276,5.45678,5.53176,5.25123
"SNORC",4.91248,4.74273,4.2321,4.78358,4.67078,4.64394,4.74834,4.56497,4.92336,4.27981,4.56772,4.77273,4.89432
"SNRNP35",5.12125,5.03382,5.11809,4.81939,5.07866,4.97857,5.11612,5.05507,4.94504,5.06788,5.20501,5.11956,5.10278
"SNRPD2",5.17281,4.92158,5.65625,5.10803,4.80809,5.45245,5.18676,5.17442,4.87229,5.02271,5.05636,5.17072,5.19795
"SNRPD2P2",2.93574,2.74909,2.89858,2.80413,2.94536,2.53007,2.75287,3.2196,3.21153,3.0507,2.70035,2.84288,3.16309
"SNU13",5.725415,5.69893,5.812305,5.699445,5.72145,5.8955,5.791735,5.756535,5.821555,5.513435,5.81742,5.473555,5.33581
"SNW1",5.89118,5.7018,6.25657,5.81166,5.89326,5.95731,5.91436,6.0238,5.69867,5.69421,5.79412,5.93158,5.87554
"SNX10",6.24035,6.54464,5.72122,6.09914,6.67183,6.02364,6.92696,6.22624,6.13319,6.13646,6.45609,6.33573,6.29872
"SNX25",4.3406,4.373765,4.785815,4.52069,4.66349,4.868905,4.570205,4.457595,4.6339,4.35022,4.627285,4.196545,4.3768
"SNX29P2",8.40686,8.38374,8.59431,8.82169,8.28161,8.85724,8.50151,8.3362,8.91111,8.66006,8.32013,8.41577,8.13406
"SNX3",7.12893,7.62709,6.91266,7.4371,7.4311,7.11572,6.66157,7.00528,6.82905,7.18028,7.17955,7.06613,7.08058
"SNX6",7.50268,7.61634,7.84988,7.47711,7.75576,7.56173,7.92953,7.73007,7.33955,7.22211,7.60825,7.62424,7.47207
"SNX7",2.035395,2.054085,1.93067,1.878125,1.88299,1.97822,1.85059,2.00521,1.816315,2.05921,1.67277,1.89703,1.802625
"SOBP",3.23833,3.79368,3.29158,3.6577,3.69354,3.44725,3.60185,3.25572,3.32021,3.46091,3.35752,3.61934,3.20204
"SOCS3",6.47367,6.32267,5.50141,5.66917,6.45406,6.11635,5.98185,6.02186,6.21331,6.69301,6.57393,6.51571,6.24562
"SORCS2",4.06893,4.43845,3.96718,4.07242,4.23575,4.43748,3.98129,4.1529,4.22332,4.19629,4.27399,4.14494,4.28668
"SORT1",7.03613,6.67118,6.64978,6.6805,7.28516,6.91543,7.1756,7.21656,6.95595,6.77961,6.85545,6.86626,6.96759
"SOX5",2.70637,3.23602,2.85915,3.02448,2.80184,2.86332,3.08015,2.92015,3.06328,2.6177,2.86382,3.03479,2.90129
"SOX5-AS1",2.09547,2.18375,1.71989,2.3936,1.91284,1.82108,1.98495,1.87587,2.00731,1.85431,1.75734,2.0322,2.05302
"SP100",7.81325,8.06792,8.28791,8.12046,7.9622,8.01633,8.58512,8.03662,8.0267,7.95773,7.77459,8.03462,8.10206
"SPAAR",4.27586,4.019265,4.10348,4.324795,4.24861,4.083195,4.11055,3.75106,4.02374,4.16402,3.859295,4.033895,4.323675
"SPACA1",3.11774,3.07089,3.18929,3.02789,2.92218,3.10922,3.24917,3.15116,3.02568,3.03002,3.20306,3.19648,3.30738
"SPAG7",5.45053,5.53,5.72927,5.49794,5.36574,5.33337,5.35089,5.64606,5.41057,5.27561,5.46505,5.53779,5.54243
"SPAM1",2.23244,1.97559,1.72724,1.68592,1.99623,1.84884,1.9849,1.88687,1.96758,1.93471,2.23783,2.24404,1.86911
"SPARC",5.44909,5.81519,5.45878,5.55686,5.78039,5.86657,5.65192,5.84035,5.4817,6.06663,6.12413,5.32091,5.49848
"SPATA2",5.83111,5.85117,5.40162,5.33792,5.64225,5.55485,6.02649,6.14742,5.71163,5.73426,6.2626,5.57669,5.71663
"SPATA20",5.07254,4.80184,5.09499,4.75053,4.99462,5.11636,5.15472,4.92973,5.1709,4.92129,5.28555,5.04224,5.029
"SPATS1",2.35492,2.99286,2.51654,3.00254,2.98822,2.99194,2.90464,3.17792,2.86153,2.67732,2.84881,2.90504,3.0364
"SPATS2",4.06961,4.07106,4.49949,4.39567,3.66934,4.36577,3.79891,4.38093,4.49356,4.0242,4.18797,3.61908,4.08455
"SPDYE21P",6.16288666666667,5.73214666666667,6.18365,6.20877333333333,6.07409666666667,6.06175333333333,6.18495666666667,6.02118666666667,6.26912666666667,6.50655666666667,5.89037333333333,6.06872,6.28412
"SPHK2",4.73746,4.63284,4.69027,4.61286,4.83417,4.86377,4.71799,4.73263,4.58244,4.77293,4.60782,4.80064,4.81056
"SPIB",5.59336,5.55784,5.33486,5.86978,5.82565,5.84707,5.80882,5.51048,5.89921,5.92284,5.60145,5.68192,5.70177
"SPIN3",4.33741,4.13832,4.70715,4.32781,4.20576,4.6941,3.97791,4.34995,4.16637,4.34681,3.78469,4.10352,4.22978
"SPINK1",2.24329,2.16923,2.15786,2.14137,2.11339,2.30077,2.05888,2.36963,2.17805,2.49838,2.04714,2.2524,2.21846
"SPNS1",6.55347,5.8795,5.78149,6.21236,6.05495,5.99705,5.93485,6.3462,6.29081,6.27916,6.25669,5.89615,5.98908
"SPRTN",5.94145,5.8566,6.14135,5.6413,5.84015,5.89983,6.20001,5.82156,5.8492,5.75096,5.83801,5.72279,5.80093
"SPTLC2",6.96168,6.52293,6.78957,6.38997,6.86448,6.83338,6.91125,7.14252,7.01194,6.92593,6.82829,6.80921,6.81485
"SPTSSA",6.5174,6.26063,6.18378,6.20046,5.8899,6.28602,6.31428,6.62395,6.11975,6.26408,6.45248,6.25756,5.98091
"SRCAP",6.83176,6.47047,6.74953,6.63412,6.70486,6.56866,6.50369,6.98694,6.91333,6.94055,6.91113,6.75184,6.67349
"SREBF2",5.84937,5.91767,5.94477,6.10096,5.84038,6.25802,5.72834,5.78274,6.13905,6.04889,6.0169,6.15398,5.97437
"SREBF2-AS1",4.01573,4.20347,4.38978,4.53901,3.90826,4.32228,4.0591,4.27166,4.23931,4.39305,4.17067,4.22877,4.38238
"SRGAP3",4.17356,4.27372,4.42474,4.47772,4.31423,4.24059,4.36054,4.29991,4.54262,4.20876,4.5059,4.40252,4.32059
"SRGAP3-AS1",3.50224,3.01171,2.57858,2.93454,2.92233,3.0668,3.24804,2.7906,3.30556,2.81916,3.09518,2.78728,3.10302
"SRGAP3-AS2",3.67071,3.28976,3.43671,3.43573,3.65984,3.36412,3.53451,2.97787,3.96706,3.17419,4.21555,3.4457,3.75785
"SRGAP3-AS3",2.77309,3.08936,3.00651,2.83732,3.08965,2.96579,3.08234,2.99851,3.10027,3.17711,3.00417,2.96764,2.83101
"SRGAP3-AS4",4.38511,5.07123,3.93563,4.76756,4.59814,4.58019,4.94065,4.49787,4.52934,4.49839,4.54224,4.53244,4.61989
"SRI",6.24001,6.1725,6.27682,5.68545,5.62704,5.98291,5.82979,5.95744,6.01283,5.68182,5.89637,6.16095,6.00295
"SRP14",6.35016,6.25334,6.70344,6.46543,6.22967,6.20222,6.23505,6.30776,6.22533,6.04503,5.86312,6.30365,6.13452
"SRP19",5.68843,5.5035,6.23131,5.81673,5.51059,5.63442,5.76721,5.80578,5.1141,5.28369,5.65754,5.5059,5.16825
"SRP68",6.80753,6.25677,7.13205,6.76976,6.66525,7.08791,6.49517,6.81829,6.57991,6.75312,6.70437,6.53544,6.53725
"SRPX",3.86827,3.4819,3.38447,3.58895,3.46682,3.60174,3.7559,3.29862,3.57709,3.69682,3.83776,3.62099,3.54832
"SRRM5",4.574505,4.667835,4.626495,4.767435,4.62473,4.74335,4.60614,4.58526,4.51903,4.79927,4.562775,4.900085,4.694265
"SRRT",5.43055,5.26121,5.53516,5.31358,5.16967,5.47321,5.47704,5.61194,5.6509,5.32374,5.18029,5.42563,5.44751
"SRSF1",8.29781,8.38817,8.81862,8.59294,8.27754,8.52415,8.40303,8.40242,8.3017,8.27843,8.27912,8.37978,8.08919
"SRSF12",3.21107,2.60575,2.74662,2.67532,3.22814,2.6339,2.70211,2.73785,2.66555,2.64316,2.77971,2.73854,2.92012
"SRSF3",8.49728,8.27812,8.7564,8.25571,8.31867,8.49458,8.37796,8.37276,8.41111,8.43256,8.38606,8.3165,8.27615
"SRSF5",7.76249,7.93689,8.45772,8.0562,7.7645,7.97387,7.9735,7.83469,7.94927,7.7762,7.9956,7.91322,7.73227
"SSC5D",4.07902,4.01595,3.69534,4.09439,4.07107,3.97547,4.11193,4.01933,4.05586,4.23719,4.01667,3.85532,4.20623
"SSPO",4.80389,5.10481,4.63945,5.16006,4.86022,5.03189,4.93875,4.86011,5.01085,4.89906,4.68676,4.86066,5.04142
"SSUH2",2.86087,2.81603,3.18415,3.03998,2.91588,3.1691,3.0233,2.92154,3.02615,2.84115,2.63892,2.94503,3.17937
"ST13P4",4.08359,3.88329,3.93842,3.73493,3.51205,3.62229,3.45316,3.66546,3.7643,3.66026,2.94736,3.8299,3.88736
"ST3GAL6-AS1",2.68476,2.39632,2.45856,2.56982,2.34075,2.25469,2.38492,2.55915,2.14522,2.43668,2.44723,2.79307,2.47612
"ST6GAL2",3.23493,3.16406,3.14274,3.01121,3.29018,3.20586,3.17292,3.27079,2.95303,3.25007,3.5299,3.3439,3.51833
"ST6GAL2-IT1",1.21823,1.389,1.50298,1.18229,1.22367,1.69866,1.41881,1.508,2.02478,1.22348,1.29777,1.70189,1.56336
"ST6GALNAC4",6.74913,7.44425,5.8899,6.80246,7.14416,6.48943,5.83446,6.79423,6.4079,6.57905,7.29165,6.66853,7.39572
"STAG1",6.20772,6.11915,6.60344,6.08513,6.16389,6.13725,6.30918,6.13072,6.07412,5.84561,6.19936,6.11133,5.98661
"STAG3L4",4.24998,4.22065,4.370195,3.90539,4.09849,3.67836,4.30015,4.22158,4.2534,4.227115,4.112105,4.16935,3.89494
"STAM2",6.92279,7.11349,6.83001,6.72259,6.74903,6.79943,7.20528,7.0096,6.62192,6.72666,6.74843,6.77384,6.52918
"STAT2",6.88961,6.57786,6.87798,6.71595,6.85081,6.99648,7.91575,6.95254,7.44035,6.61756,6.8524,6.87076,7.31074
"STAT5A",7.39553,7.07477,6.95474,7.14471,7.38797,7.16788,7.37287,7.39128,7.57251,7.52432,7.43287,7.01593,7.2706
"STAT5B",6.90715,6.53185,6.33926,6.59647,7.01407,6.62234,6.86399,6.89094,6.70203,7.03755,6.87456,6.77678,6.82679
"STEAP1",1.29799,1.61006,1.85484,1.26885,1.78764,2.06853,2.19933,1.22124,1.15902,1.67988,1.0833,1.06185,1.32646
"STEAP2",1.75873,2.18741,1.93448,2.36096,2.50536,2.23119,2.13424,2.16282,2.19649,2.29193,2.2418,2.11491,2.5045
"STEAP2-AS1",2.24515,2.05096,2.02841,2.45812,2.33547,2.18278,2.31247,1.85989,2.26123,2.21337,2.01169,2.29462,2.01052
"STEAP4",9.21687,8.98526,8.09125,8.18387,9.26532,8.38466,9.33093,8.78889,8.83731,8.7574,8.98341,9.01478,8.93148
"STH",3.94967,4.45943,3.956575,4.60084,4.562855,4.366395,4.292955,3.829595,4.36323,4.49796,4.20049,4.223845,4.476495
"STK16",5.45011,5.15662,4.93358,5.09698,4.96281,5.14403,5.00086,5.24145,5.26646,5.26412,4.93295,5.11347,5.32719
"STK24",6.76065,6.48926,6.32876,6.53481,6.37808,6.63831,6.60396,6.52616,6.61109,6.65037,6.804,6.62456,6.68613
"STK32A",3.13063,3.48988,3.09153,3.27982,3.27651,3.00454,3.41403,3.30797,3.40125,3.2328,3.55895,3.16428,3.20878
"STK32B",2.42923,2.95464,2.37041,2.61017,2.4784,2.40341,2.13501,2.20064,2.38599,2.80297,1.79794,2.61621,2.59016
"STK38",8.80093,8.70546,8.83758,8.6429,8.84316,8.91168,8.80858,8.86697,8.86924,8.76217,8.76839,8.86794,8.70978
"STK4",9.07415,8.94581,9.08126,8.83539,9.01916,9.01475,9.15145,8.97707,8.95759,8.95674,8.98485,8.9591,8.9227
"STK4-AS1",2.5869,2.4098,2.02072,2.35191,2.39098,2.35337,2.1441,2.34162,2.42399,2.56229,2.55356,2.39744,2.42236
"STOX2",3.59797333333333,3.72638666666667,3.38694333333333,3.56528,3.54181666666667,3.66458333333333,3.54516666666667,3.38363666666667,3.43825,3.60333666666667,3.37763333333333,3.89295,3.52204666666667
"STRN4",7.21904,6.69179,6.13546,6.3135,6.66052,6.60443,6.65179,6.9977,6.74707,6.70264,6.90435,6.58624,6.69333
"STXBP1",4.93914,5.33449,5.40446,5.04267,4.89894,5.49604,4.87768,4.99243,5.37795,5.00683,4.93298,4.92338,4.89303
"STYK1",3.39218,4.02187,3.32215,3.77927,3.71418,3.4045,3.46702,3.82438,4.00475,3.61103,3.5437,3.47986,3.47305
"STYX",5.13595,5.54070666666667,6.26647,5.49577,5.56643333333333,5.46568,5.45789,5.46379333333333,5.22000666666667,5.23892666666667,5.52326666666667,5.57572333333333,5.08334
"SUCLA2",4.759635,4.91381,5.56319,5.13641,4.875265,5.06072,4.799195,5.10738,4.84049,4.81588,4.8069,4.97046,5.04521
"SUCLA2-AS1",2.64038,2.28746,2.31212,2.63845,2.23051,2.90112,2.73759,2.65,2.36493,2.54471,1.95168,2.8797,2.4885
"SULT1C2",3.75796,3.90538,3.7028,4.17145,3.89732,3.956,3.90681,3.89563,4.14178,4.04084,3.78654,3.85318,4.02265
