"HGNC.symbol","GSM3440214","GSM3440217","GSM3440222","GSM3440223","GSM3440224"
"MIR155",3.76191,3.50371,4.0383,4.00132,3.1281
"MIR1587",4.533125,4.82606,4.584945,4.841485,4.95671
"MIR15A",5.827275,5.51744,5.697565,5.209095,5.47996
"MIR15B",3.35537,2.420385,2.68968,2.90943,2.829365
"MIR16-1",5.827275,5.51744,5.697565,5.209095,5.47996
"MIR16-2",3.35537,2.420385,2.68968,2.90943,2.829365
"MIR17",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR181A1",3.93207,3.98761,4.19518,3.176295,4.097755
"MIR181A2",3.86096,3.62806,3.23164,3.82274,3.22238
"MIR181B1",3.93207,3.98761,4.19518,3.176295,4.097755
"MIR181B2",3.67047,3.42775,2.78036,3.7163,3.42133
"MIR181C",5.356145,5.67486,5.459655,5.84139,5.43916
"MIR181D",5.356145,5.67486,5.459655,5.84139,5.43916
"MIR182",1.91085,2.59727,2.53882,2.27628,2.36456
"MIR1827",1.08521,2.93644,2.64218,1.85308,1.96883
"MIR183",2.216495,2.083335,2.587305,1.92081,2.3369
"MIR184",3.71056,4.0215,4.20814,4.2613,4.25146
"MIR185",6.17636,6.2908,6.17917,6.01026,6.25589
"MIR187",4.81711,5.21063,4.9604,5.3626,5.00101
"MIR188",3.12919,3.63492,3.53302,3.21173,3.18035
"MIR18A",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR18B",1.1880095,1.1720245,1.17849733333333,1.24265283333333,1.11579916666667
"MIR1908",5.2116,5.94834,5.53301,5.40468,5.87682
"MIR1909",6.32139,6.36567,5.55652,6.64125,5.9917
"MIR190A",1.09504,0.700361,1.3025,1.01029,1.61496
"MIR190B",1.26393,1.25396,1.18059,1.20912,0.919098
"MIR191",4.5115,4.933105,4.838165,4.773725,4.69008
"MIR1910",6.8245,6.82612,6.94009,6.9507,6.97099
"MIR1911",3.8228,4.38265,4.03771,4.34531,4.29495
"MIR1912",2.54377,2.68963,2.33611,2.5914,2.20246
"MIR1913",5.43753,5.22775,5.27264,5.58479,5.17326
"MIR1914",5.29555,5.99932,5.96763,5.72606,5.82398
"MIR1915",2.85075,3.27095,3.32086,3.20906,3.16146
"MIR192",4.14997333333333,4.19268,4.07061333333333,4.45318333333333,4.47334666666667
"MIR193A",2.88651,3.13676,2.73707,2.88388,2.96578
"MIR193B",3.45451,4.16693,3.39272,4.18601,3.59933
"MIR194-1",1.44789,1.217085,1.210215,1.174727,1.0828535
"MIR194-2",3.852745,3.82575,3.650575,4.015905,4.28611
"MIR195",3.698515,3.767955,3.56256,3.589175,3.813045
"MIR196A1",2.59077,2.87995,2.83707,2.72268,2.6508
"MIR196A2",3.00993,3.14977,3.00216,2.68953,2.6145
"MIR196B",3.31709,3.82102,3.63375,3.48248,3.82657
"MIR197",5.05405,5.07704,5.2654,4.96509,5.02566
"MIR1972-1",2.74249,2.43797,2.65211,2.19426,2.4994
"MIR1972-2",2.74249,2.43797,2.65211,2.19426,2.4994
"MIR1976",6.39741,6.16017,6.08433,6.19106,5.97608
"MIR199A1",2.09493,2.45517,1.11966,2.18297,2.0087
"MIR199B",2.15201,1.91611,2.11965,1.7421,1.55281
"MIR19A",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR19B1",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR19B2",1.1880095,1.1720245,1.17849733333333,1.24265283333333,1.11579916666667
"MIR200A",3.92729,4.340645,3.969825,3.882905,3.959265
"MIR200B",3.92729,4.340645,3.969825,3.882905,3.959265
"MIR200C",2.95845,3.07882666666667,3.07084,2.82839666666667,2.73263333333333
"MIR202",2.77345,2.66323,2.66046,2.78663,2.7827
"MIR202HG",2.77345,2.66323,2.66046,2.78663,2.7827
"MIR203A",0.85726,1.38444,1.37541,1.49959,1.34425
"MIR203B",0.955904,1.11327,1.17106,0.912709,1.03458
"MIR204",1.79389,1.88875,1.28745,1.42765,1.50785
"MIR205",3.1961,3.14716,3.0135,3.30318,3.22248
"MIR2053",1.47435,1.03242,1.10743,0.90464,1.02177
"MIR205HG",3.1961,3.14716,3.0135,3.30318,3.22248
"MIR206",2.88262,2.90243,3.27959,3.20998,3.40979
"MIR208A",1.34606,1.61528,1.39463,1.21156,1.33086
"MIR208B",0.939291,0.907897,0.862499,0.940473,0.943611
"MIR20A",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR20B",1.1880095,1.1720245,1.17849733333333,1.24265283333333,1.11579916666667
"MIR21",7.58024,7.33477,7.41611,6.56458,7.1431
"MIR210",5.14979,5.097065,4.948765,4.8962,5.040275
"MIR211",4.15767,4.3579,4.29687,4.57595,4.2244
"MIR2110",6.64444,7.05483,6.9068,6.78232,6.9205
"MIR2113",4.58485,4.12492,4.12707,4.29913,4.20893
"MIR2114",3.17715,3.58981,3.565,3.93517,3.64462
"MIR2115",1.5232,1.63958,1.50062,1.45991,1.4815
"MIR2116",2.22166,2.38203,2.02095,2.3763,2.69696
"MIR2117",2.45914,2.64848,2.67954,2.72752,2.495545
"MIR212",3.396475,3.285195,3.33346,3.168025,3.22657
"MIR215",1.44789,1.217085,1.210215,1.174727,1.0828535
"MIR216A",2.16974,2.43973,2.12378,2.06438,2.05397
"MIR216B",1.41769,1.57936,1.77887,1.52333,1.38438
"MIR217",1.78424,1.08168,1.32989,1.36394,1.00999
"MIR218-1",3.72174,4.52614,4.18048,4.06286,4.25933
"MIR218-2",3.53371,3.89618,3.98329,3.95687,3.75777
"MIR219A1",1.83943166666667,1.77386,1.8641,1.55099166666667,1.70783833333333
"MIR219A2",3.85316,4.34862,3.9231,3.70161,3.92952
"MIR219B",2.45324,2.4859,2.27007,1.96463,2.68506
"MIR22",4.754,4.52562,4.88605,4.66895,4.48092
"MIR221",2.93966,3.27253,2.80756,3.19765,3.06911
"MIR222",3.29665,3.434795,2.85748,3.424575,3.523935
"MIR223",9.21248,9.18928,9.20158,8.31666,8.84042
"MIR224",1.35604,0.816802,1.22606,1.16094,1.31855
"MIR2276",2.70342,2.15077,2.64715,2.25317,2.59166
"MIR2278",4.38884,3.98059,4.03234,3.82904,4.16988
"MIR2355",3.95103,3.94664,4.54093,3.83801,3.97799
"MIR2392",5.47047,5.37096,5.19095,5.28855,5.84397
"MIR23A",5.34161,5.50329333333333,5.86287,5.56040333333333,5.46633333333333
"MIR23B",3.74060666666667,3.71987333333333,3.99668,3.67319,3.86220333333333
"MIR23C",1.83916,2.29055,2.23657,2.10981,2.06255
"MIR24-1",3.74060666666667,3.71987333333333,3.99668,3.67319,3.86220333333333
"MIR24-2",5.34161,5.50329333333333,5.86287,5.56040333333333,5.46633333333333
"MIR2467",5.53357,5.15402,5.23587,5.15332,5.4066
"MIR25",4.21439333333333,4.56424333333333,4.40592,4.43255,4.36347666666667
"MIR2681",2.89732,3.37087,2.90415,3.26626,3.1838
"MIR2682",3.30758,3.05552,2.86209,3.65853,3.43866
"MIR26A1",3.49033,3.11443,3.34559,3.10771,3.0145
"MIR26A2",3.30157,3.20072,2.9895,3.29907,3.13016
"MIR26B",5.83615,5.7813,5.90248,5.71044,5.39365
"MIR27A",5.34161,5.50329333333333,5.86287,5.56040333333333,5.46633333333333
"MIR27B",3.74060666666667,3.71987333333333,3.99668,3.67319,3.86220333333333
"MIR28",2.75182,2.62274,2.52569,2.94223,2.86341
"MIR2861",2.1544,3.15926,2.26768,1.84892,2.13336
"MIR2909",6.851935,6.255395,6.457845,6.497715,6.546355
"MIR296",3.14472,3.51607,3.48356,3.36415,2.98397
"MIR298",3.14472,3.51607,3.48356,3.36415,2.98397
"MIR299",1.5141,2.057085,1.892445,1.73012,1.6976
"MIR29A",3.32096,2.461685,2.444645,3.38034,3.268705
"MIR29B1",3.32096,2.461685,2.444645,3.38034,3.268705
"MIR29B2",6.061285,6.050965,5.899075,5.080215,5.688115
"MIR29B2CHG",5.043132,4.937868,4.8790948,4.3074192,4.8726
"MIR29C",6.061285,6.050965,5.899075,5.080215,5.688115
"MIR300",1.11012866666667,0.997532333333333,1.17844333333333,0.997767,1.04739033333333
"MIR301A",1.35857,0.893578,1.34232,0.983757,1.261
"MIR301B",3.82211,3.59431,4.00716333333333,3.90469,3.87086
"MIR302A",1.6629758,1.8898272,1.9290856,1.9044042,1.940208
"MIR302B",1.6629758,1.8898272,1.9290856,1.9044042,1.940208
"MIR302C",1.6629758,1.8898272,1.9290856,1.9044042,1.940208
"MIR302D",1.6629758,1.8898272,1.9290856,1.9044042,1.940208
"MIR302E",0.795484,0.989416,1.26739,0.960474,1.52956
"MIR302F",1.354265,0.965822,0.7583975,0.8520015,0.99672
"MIR3064",8.22808,8.35053,8.47016,8.31639,8.60306
"MIR3065",5.13505,5.40159,5.23388,5.37431,5.64491
"MIR3074",1.09628,1.35096,1.33761,1.4156,1.28254
"MIR30A",3.46447,3.63769,3.18748,3.90939,4.3103
"MIR30B",0.809767,1.1904,0.907775,0.850047,1.30912
"MIR30C1",3.92958,3.59428,3.85248,3.47764,3.62806
"MIR30C2",3.72506,4.17296,3.89054,4.05583,4.28778
"MIR30D",1.47505,1.57015,1.43095,0.870606,1.48046
"MIR30E",5.78561,5.53047,5.52861,4.92345,5.97611
"MIR31",3.72975,3.40405,3.48153,4.22846,3.41931
"MIR3115",2.81363,2.35483,1.87986,2.22395,2.31556
"MIR3116-1",3.35843,3.61035,3.62719,3.17772,3.68501
"MIR3116-2",3.71676,3.72479,3.58236,3.93827,4.42083
"MIR3117",1.6223,2.14314,1.99976,1.9659,1.82973
"MIR3118-1",3.61959,2.90391,2.963,3.28738,3.14237
"MIR3118-2",4.13225,3.75398,3.48719,3.94691,3.49963
"MIR3118-3",4.13225,3.75398,3.48719,3.94691,3.49963
"MIR3118-4",4.13225,3.75398,3.48719,3.94691,3.49963
"MIR3119-1",1.05982,0.770402,1.04505,1.1497,1.3589
"MIR3119-2",0.761752,0.830582,0.67037,0.681652,1.02674
"MIR3120",2.58829,3.17057,2.80533,3.16218,2.66949
"MIR3121",1.52289,1.46131,1.52492,1.61093,1.91054
"MIR3122",2.68664,2.89685,2.62813,2.97657,2.06748
"MIR3123",3.02087,3.28004,3.17589,2.92506,2.63913
"MIR3124",1.80217,2.22677,2.35702,1.59814,2.11752
"MIR3125",5.66525,5.72003,5.48337,6.02686,5.6358
"MIR3126",2.23703,1.56887,2.37843,2.0779,1.52733
"MIR3127",3.26204,4.23902,3.42269,4.19796,3.9447
"MIR3129",1.57715,2.37367,1.49026,1.88907,1.64744
"MIR3130-1",4.58267,4.88928,4.82158,4.22909,4.73379
"MIR3130-2",4.6972,5.36866,4.80831,4.95338,5.08462
"MIR3132",4.60619,4.68287,4.36957,4.60619,4.58919
"MIR3134",1.93315,1.66374,1.46925,1.2653,1.39149
"MIR3135A",5.72574,5.24317,5.17678,5.42919,5.39352
"MIR3135B",5.458722,5.139432,5.470942,5.643134,5.505728
"MIR3136",3.92388,3.49221,3.17629,3.0228,3.61806
"MIR3137",6.09861,5.46504,4.98729,5.5527,5.04263
"MIR3138",4.03548,4.56536,4.37958,4.52028,3.86734
"MIR3139",3.78794,3.34174,3.82305,3.55373,3.55476
"MIR3140",3.36345,2.82827,3.06172,2.74347,2.74519
"MIR3142",2.06595,2.48967,2.58093,3.38446,2.32496
"MIR3143",4.299395,4.94262,4.94089,4.70274,4.933165
"MIR3144",1.08983,1.10924,1.09709,1.22001,1.05042
"MIR3145",0.974086,0.834566,1.39677,0.818206,0.818628
"MIR3146",0.884282,0.786621,0.992855,0.687223,0.970666
"MIR3147",5.362805,5.298345,5.6821,5.633965,5.80302
"MIR3148",1.35387,1.34798,1.67779,1.5631,1.43709
"MIR3150A",5.87448,6.07222,5.73032,6.03599,5.84837
"MIR3150B",4.34347,4.0624,4.38629,4.07047,3.75665
"MIR3151",4.62478,5.26839,4.6138,4.44464,4.67519
"MIR3152",1.24152,1.95293,1.59608,1.54985,1.59331
"MIR3154",2.15201,1.91611,2.11965,1.7421,1.55281
"MIR3155A",5.60567,5.95161,5.43532,5.62847,5.55527
"MIR3156-1",1.02148,0.741774,0.95806,0.933233,1.01654
"MIR3156-2",3.68796,3.935885,4.07805,3.63189,3.93312
"MIR3156-3",3.68796,3.935885,4.07805,3.63189,3.93312
"MIR3157",4.90224,4.52469,4.5066,4.8788,5.06166
"MIR3158-1",1.43483,1.01325,1.13073,0.89673,0.871442
"MIR3158-2",2.14685,1.90779,2.13972,1.96489,1.99325
"MIR3159",6.25195,6.54353,6.42779,6.90307,6.43101
"MIR3160-1",4.10715,4.44221,4.78605,4.45552,4.69023
"MIR3160-2",4.67502,4.84502,4.42424,4.90336,4.91057
"MIR3161",5.1967,5.57379,5.20012,5.03913,4.88788
"MIR3162",2.60702,2.26742,3.1505,2.75161,2.87967
"MIR3163",4.41094,3.97784,4.65848,4.32941,4.02133
"MIR3164",3.34583,2.98427,3.70187,3.51035,4.02025
"MIR3165",2.45418,2.97057,2.68446,2.8626,2.85169
"MIR3166",2.19186,2.02616,2.16495,2.29143,2.12904
"MIR3167",1.00267,0.744108,1.32616,0.974338,1.21717
"MIR3168",2.98875,3.15746,3.83972,3.55066,3.30973
"MIR3169",1.169,1.01314,1.37406,1.22112,1.60233
"MIR3170",1.93872,1.7766,1.67323,1.66642,1.41351
"MIR3173",1.31367,1.54702,1.13963,1.27464,1.44333
"MIR3174",5.1935,5.16612,5.12749,4.84889,4.80856
"MIR3175",6.04792,6.60089,5.84297,6.2966,6.32074
"MIR3177",2.69489,2.64295,2.87098,2.51105,3.18189
"MIR3178",6.26818,6.7029,6.23228,6.58844,6.00162
"MIR3179-1",3.101085,3.207355,3.2017875,2.988385,3.013435
"MIR3179-2",3.57448333333333,3.53757666666667,3.48872,3.41129333333333,3.52461666666667
"MIR3179-3",3.57448333333333,3.53757666666667,3.48872,3.41129333333333,3.52461666666667
"MIR3179-4",3.57448333333333,3.53757666666667,3.48872,3.41129333333333,3.52461666666667
"MIR3180-1",5.11839,5.57005666666667,5.58397,5.67169666666667,5.49791
"MIR3180-2",5.11839,5.57005666666667,5.58397,5.67169666666667,5.49791
"MIR3180-3",5.11839,5.57005666666667,5.58397,5.67169666666667,5.49791
"MIR3180-4",5.11839,5.57005666666667,5.58397,5.67169666666667,5.49791
"MIR3180-5",5.11839,5.57005666666667,5.58397,5.67169666666667,5.49791
"MIR3182",5.13794,5.53524,5.45521,5.90859,5.09953
"MIR3183",4.44667,4.69557,4.70339,4.53095,4.54963
"MIR3184",2.97768,2.94845,3.7168,3.30777,3.44469
"MIR3186",3.87987,4.45615,4.08563,4.10295,4.40244
"MIR3187",3.08377,3.58203,4.00336,3.45227,3.9485
"MIR3188",4.21605,4.70262,4.47809,4.11388,3.80085
"MIR3189",3.5789,3.84902,3.90505,3.88168,4.025835
"MIR3190",4.51959,4.454435,4.72617,4.84517,4.07453
"MIR3191",5.54922,5.39786,5.44136,5.27267,5.3206
"MIR3192",5.50562,5.24681,5.60819,5.58113,5.2564
"MIR3193",2.95049,3.45046,3.34971,3.99333,3.27189
"MIR3194",4.746,5.02055,4.56023,5.15332,5.24399
"MIR3196",5.06154,5.08543,5.13561,5.2585,5.12964
"MIR3198-1",5.80458,5.54151,5.38099,5.20258,5.8784
"MIR3199-1",1.22783,1.31303,1.25433,1.09337,1.31927
"MIR3199-2",1.24731,1.0423,0.984959,1.00952,1.73296
"MIR32",4.23527,3.16111,4.12929,4.20559,4.43926
"MIR3200",2.32642,1.87896,1.83184,1.95007,1.51948
"MIR3201",1.025896,1.3756,1.35373,1.017987,1.14217
"MIR3202-1",0.621506,1.15371,0.797385,0.818206,0.796154
"MIR3202-2",1.84219,1.13154,1.19025,1.13983,1.42354
"MIR320B1",1.52967,1.89105,1.64545,2.44123,2.38521
"MIR320B2",1.22234,1.32013,0.735082,1.21803,1.02886
"MIR320C1",3.86734,3.62518,3.88263,4.05135,3.73489
"MIR320C2",1.94387,3.0674,2.42332,2.18783,2.87512
"MIR320D1",2.47283,3.55194,3.64333,3.1445,2.73678
"MIR320D2",1.77606,1.81553,1.9163,2.28561,1.59448
"MIR320E",4.19353,4.57397,3.89343,4.26696,3.76607
"MIR323A",2.889492,3.090956,2.76669,2.850342,2.828508
"MIR323B",2.06489,2.16553,2.20696,2.12941,2.24236
"MIR324",5.56096,5.8477,5.53523,5.52983,5.92963
"MIR325",1.90646,1.78182,1.82994,1.44073,1.5252
"MIR326",5.555855,6.169705,5.65315,6.003745,6.064065
"MIR328",5.67184,5.73069,5.79764,5.98405,5.53907
"MIR329-1",2.95792666666667,3.22027333333333,2.89069,3.17857,2.99370666666667
"MIR329-2",2.637925,2.971975,2.59032,2.940825,2.648355
"MIR330",5.39822,5.4576,5.27546,5.60493,5.8346
"MIR331",4.4495,4.54995,4.30948,4.6305,4.45736
"MIR335",2.72386,2.19634,2.49519,2.35241,2.56136
"MIR337",3.91775,3.37165,3.58776,3.815215,3.6235
"MIR338",4.604005,4.76265,4.485725,4.47651,4.7088
"MIR339",5.95615,6.07591,6.05345,6.58,6.44195
"MIR33A",2.27597,1.98393,1.50143,1.66784,1.78196
"MIR33B",6.44423,6.60622,6.64717,6.55712,7.00146
"MIR340",6.1072,5.9335,6.11356,4.91503,5.61347
"MIR342",6.30513,6.12594,5.92239,6.29259,6.0132
"MIR345",4.57046,4.9872,4.96125,5.51051,4.99079
"MIR346",6.58264,6.35178,6.24791,6.31249,6.62591
"MIR34A",2.88437,3.15908,2.72656,2.66411,2.13916
"MIR34B",1.68597,1.66250333333333,1.57517333333333,1.86578333333333,1.85369
"MIR34C",1.68597,1.66250333333333,1.57517333333333,1.86578333333333,1.85369
"MIR3529",1.95681,1.70033,2.34671,1.8708,2.0323
"MIR3591",1.46416,1.1886,1.38611,1.08506,1.10908
"MIR3605",6.94733,7.03277,6.73097,6.41034,6.78082
"MIR3609",1.66459,1.25585,1.88392,1.39851,1.55959
"MIR361",4.21812,4.44792,4.03475,4.66116,4.02788
"MIR3612",1.52814,0.918925,1.51179,1.11307,1.31823
"MIR3614",9.0145,8.7785,8.86881,8.18897,8.96708
"MIR3616",1.82713,1.86267,2.1318,1.85111,2.05174
"MIR3617",2.59872,2.540845,2.473545,2.37382,2.32121
"MIR3619",6.919125,7.10861,6.65696,7.164425,6.94579
"MIR362",3.00123333333333,3.75458,3.41,3.44425666666667,3.38691333333333
"MIR3620",5.12958,5.06209,5.09828,4.91626,4.70686
"MIR3621",4.612365,4.954885,4.97705,4.80027,4.7661
"MIR3622A",5.06291,5.40018,5.25459,5.13593,5.2794
"MIR3622B",5.92504,5.85936,5.81799,5.76609,6.00706
"MIR363",1.1880095,1.1720245,1.17849733333333,1.24265283333333,1.11579916666667
"MIR3646",1.13813,0.865973,1.05213,0.65488,1.16461
"MIR3649",1.40713,1.23614,0.958778,1.1809,1.30682
"MIR3650",6.07095,6.79303,6.06693,6.65005,6.18762
"MIR3651",5.75446,6.00349,6.36146,5.98958,6.51
"MIR3652",8.39609,8.22204,8.238,8.20443,8.16856
"MIR3654",8.04957,8.09031,8.61759,8.25735,8.38495
"MIR3657",1.71277,2.16841,2.08789,2.16089,1.99911
"MIR3659",3.17988,3.58168,3.49995,3.60005,3.81243
"MIR365A",4.516,3.74315,3.52548,4.24656,4.05593
"MIR365B",3.968735,4.490095,3.6554,4.243785,3.5779
"MIR3660",1.37793,0.815481,0.947467,1.073,1.16586
"MIR3661",5.34761,5.30524,5.44912,5.2121,5.6225
"MIR3662",2.42225,2.7475,2.70355,2.18829,2.38348
"MIR3663",2.71155,2.53371,2.39611,2.74859,2.35559
"MIR3664",2.25297,2.1619,1.96882,2.20312,2.25131
"MIR3665",4.05024,3.88079,4.094855,4.38348,4.08688
"MIR3666",4.26113,4.03396,4.23328,4.02839,4.1321
"MIR3667",5.56613,5.78532,5.76278,5.89658,5.77818
"MIR3668",0.8573555,1.10307,0.82105,0.6496485,0.810796
"MIR367",1.6629758,1.8898272,1.9290856,1.9044042,1.940208
"MIR3670-1",4.72818,4.68627,4.43481,5.07187,5.0332
"MIR3670-2",4.72818,4.68627,4.43481,5.07187,5.0332
"MIR3670-3",4.72818,4.68627,4.43481,5.07187,5.0332
"MIR3670-4",4.72818,4.68627,4.43481,5.07187,5.0332
"MIR3671",7.46285333333333,7.38291666666667,7.68026333333333,7.15682666666667,7.10916
"MIR3672",0.855109,0.650281,0.645428,0.472086,0.802823
"MIR3674",3.8152,3.55452,4.15217,3.75812,4.12801
"MIR3675",1.05631333333333,0.795665,1.02609333333333,1.10451,0.822256333333333
"MIR3677",6.9218,7.6191,7.29849,7.26607,7.52298
"MIR3678",1.33478,1.66514,2.12553,1.75108,2.11145
"MIR3681",3.69219,3.49689,3.01701,3.35387,3.10158
"MIR3682",0.995256,0.923376,1.10695,1.60459,1.09763
"MIR3683",2.19077,1.97882,1.68382,1.44236,1.80631
"MIR3684",1.17934,1.28915,1.42882,1.26895,1.38033
"MIR3685",1.42332,1.5947,1.60218,2.29424,1.84282
"MIR3686",2.03069,1.48234,1.28125,1.30039,1.6803
"MIR3688-1",0.8176,0.912853,0.725806,0.65934,1.03596
"MIR3688-2",0.813985,0.622146,0.633935,0.802522,1.0843
"MIR3689A",5.76203,5.9502675,5.6101075,5.9004825,5.9264925
"MIR3689B",5.5671,5.58637285714286,5.48788,5.56381714285714,5.58912714285714
"MIR3689C",6.15104,6.388515,6.170875,6.404625,6.35775
"MIR3689D1",5.76203,5.9502675,5.6101075,5.9004825,5.9264925
"MIR3689D2",5.5671,5.58637285714286,5.48788,5.56381714285714,5.58912714285714
"MIR3689E",5.5671,5.58637285714286,5.48788,5.56381714285714,5.58912714285714
"MIR3689F",5.5671,5.58637285714286,5.48788,5.56381714285714,5.58912714285714
"MIR369",2.5795235,2.503892,2.52725,2.43811775,2.45201725
"MIR3690",3.71415,4.17914,3.91014,2.9005,4.10262
"MIR3691",5.1828,5.20217,5.42055,5.30419,5.4053
"MIR3692",2.33383,2.46148,2.43095,2.97797,2.11124
"MIR370",5.43307,5.02685,4.8308,5.42979,5.71818
"MIR371A",2.99260666666667,3.44378333333333,3.3088,2.9443,3.38728666666667
"MIR371B",4.79833,4.73208,5.19864,4.59562,4.74568
"MIR372",2.99260666666667,3.44378333333333,3.3088,2.9443,3.38728666666667
"MIR373",2.66363,3.07234,2.86973,2.402665,3.0195
"MIR374A",3.66036,2.95981,3.377515,3.35585,4.175225
"MIR374B",4.177045,3.982425,3.90503,4.11322,4.35428
"MIR374C",0.969988,0.794389,1.44209,0.821008,1.58934
"MIR375",5.75686,6.27478,6.84623,7.01556,6.82923
"MIR376A1",1.53344933333333,1.60413283333333,1.60130333333333,1.5323285,1.57927516666667
"MIR376A2",1.516151,1.56645616666667,1.53319833333333,1.42831483333333,1.59375183333333
"MIR376B",1.50927228571429,1.520661,1.51342428571429,1.41393271428571,1.52773871428571
"MIR376C",1.516151,1.56645616666667,1.53319833333333,1.42831483333333,1.59375183333333
"MIR377",1.70903,1.9143,1.97082,2.79873,2.08968
"MIR378A",2.02396,1.91339,1.23833,1.72643,1.73585
"MIR378C",2.31842,2.33076,2.88204,2.31403,2.59668
"MIR378D1",1.24655,1.22259,1.0005,1.04243,0.958001
"MIR378D2",3.24056,3.05694,3.1019,2.85367,3.07527
"MIR378D2HG",3.24056,3.05694,3.1019,2.85367,3.07527
"MIR378E",6.90351,6.67379,6.24642,6.53488,6.36023
"MIR378F",3.08517,3.39394,3.93117,4.0145,3.56493
"MIR378H",3.45188,4.12767,3.74126,3.99295,4.01703
"MIR378I",5.92591,5.85265,5.92029,6.12961,5.26427
"MIR379",1.24422,1.33916,1.49061,1.09351,1.1957
"MIR380",2.5784275,2.7891525,2.48585,2.4836625,2.6039325
"MIR381",1.965425,2.113605,1.95159,1.82077,2.065555
"MIR382",4.03725333333333,4.71335,4.22573666666667,4.47450666666667,4.37439333333333
"MIR383",3.67091,3.1902,3.28764,3.39887,3.63249
"MIR384",0.951178,0.793362,0.759317,0.799299,0.820486
"MIR3907",7.28989,7.90834,7.63674,7.7939,7.8364
"MIR3908",1.1223585,1.36271,1.05615,0.729288,1.25104
"MIR3909",3.3203,3.60192,3.55866,3.45894,3.69891
"MIR3910-1",1.32175,1.48819,1.44209,1.31336,1.81502
"MIR3910-2",1.1389,1.03301,1.44313,1.05111,0.982298
"MIR3911",3.71811,3.54057,3.58082,3.23687,3.11079
"MIR3912",1.017,1.11346,0.953315,0.816102,0.918746
"MIR3913-1",2.77081,2.47304,2.01562,2.124,2.31556
"MIR3913-2",2.51099,3.1261,3.0135,2.83761,2.21773
"MIR3914-1",1.46159,1.50521,1.50521,1.42401,1.11352
"MIR3914-2",0.8862,0.86207,1.02688,1.06464,1.106
"MIR3915",1.84727,2.13239,1.73925,1.79075,1.93878
"MIR3916",7.18091,6.8684,6.98473,7.16135,6.98779
"MIR3918",5.0114,5.23785,5.19216,5.38054,5.26031
"MIR3919",1.05725,1.15237,0.956536,1.02778,1.21486
"MIR3920",0.945339,1.13097,0.740306,0.672397,0.82221
"MIR3921",0.932252,1.25536,0.983489,0.91238,1.13922
"MIR3922",5.10135,5.27881,5.14936,5.5282,5.5118
"MIR3923",0.905425,0.786621,0.970868,1.13964,0.909806
"MIR3924",0.948567,1.15371,1.08261,0.944567,1.39874
"MIR3925",4.30076,3.79025,4.52913,4.3365,4.34985
"MIR3926-1",3.0999,2.46519,2.35537,2.41853,2.60125
"MIR3926-2",2.98345,2.57586,2.71279,2.70476,2.49858
"MIR3927",2.0911,2.45868,1.93384,2.14871,1.91372
"MIR3928",4.85188,5.14425,4.95942,4.89256,5.40304
"MIR3934",6.12047,6.4602,6.2041,6.95599,6.72714
"MIR3935",5.86429,5.74529,5.43746,5.90989,5.70386
"MIR3936",3.6367,3.47571,3.50064,3.07219,2.41135
"MIR3937",3.32198,3.43356,3.22397,3.04021,3.32968
"MIR3938",1.09522,1.18629,1.3407,1.13576,1.11351
"MIR3939",7.25276,6.53652,5.12259,6.32831,6.62146
"MIR3941",2.70203,2.24328,2.9491,2.63525,2.99885
"MIR3942",3.74703,3.91567,3.41399,4.0244,3.44568
"MIR3943",2.19092,1.99837,2.05371,1.87801,1.80894
"MIR3944",6.41028,6.62216,6.73589,6.68566,6.35254
"MIR3945",3.08582,2.55418,2.62964,1.84689,2.47811
"MIR3960",2.1544,3.15926,2.26768,1.84892,2.13336
"MIR3972",4.53245,4.83448,4.45146,4.87767,4.95567
"MIR3973",2.65941,2.80463,2.89474,2.69452,2.81556
"MIR3974",2.28036,2.52942,2.66653,1.95429,1.82874
"MIR3975",4.71004,3.529,3.40619,4.4706,4.40431
"MIR3976",1.48296,1.33187,0.84228,0.968308,1.00067
"MIR3978",6.50436,6.56616,6.37662,6.04953,6.37259
"MIR409",2.9016608,2.9052896,2.93021,2.8141602,2.8361658
"MIR410",2.4283908,2.3663736,2.399992,2.3533962,2.2598558
"MIR411",1.5141,2.057085,1.892445,1.73012,1.6976
"MIR412",2.5795235,2.503892,2.52725,2.43811775,2.45201725
"MIR421",4.177045,3.982425,3.90503,4.11322,4.35428
"MIR422A",4.74758,5.09586,4.62241,4.76406,4.691
"MIR423",4.79961,4.77017,5.36203,5.05097,4.91171
"MIR424",3.740965,4.1605,3.90968,4.05324,3.922375
"MIR425",4.5115,4.933105,4.838165,4.773725,4.69008
"MIR4251",1.81699,2.21927,2.09471,2.02982,2.25127
"MIR4252",4.77051,4.02208,4.15415,4.77841,4.84813
"MIR4253",3.15989,3.25391,2.54455,3.80563,3.12789
